id	tvsc.num	tvsc.neg.score	tvsc.neg.p.value	tvsc.neg.fdr	tvsc.neg.rank	tvsc.neg.goodsgrna	tvsc.neg.lfc	tvsc.pos.score	tvsc.pos.p.value	tvsc.pos.fdr	tvsc.pos.rank	tvsc.pos.goodsgrna	tvsc.pos.lfc	tvsp.num	tvsp.neg.score	tvsp.neg.p.value	tvsp.neg.fdr	tvsp.neg.rank	tvsp.neg.goodsgrna	tvsp.neg.lfc	tvsp.pos.score	tvsp.pos.p.value	tvsp.pos.fdr	tvsp.pos.rank	tvsp.pos.goodsgrna	tvsp.pos.lfc	tvsc.enriched	tvsc.depleted	tvsp.enriched	tvsp.depleted	sig.enriched	sig.depleted	sig
Vwc2	5	0.1651	0.26225	0.990186	4819	2	-0.16967	0.85094	0.85274	1	14774	1	-0.16967	5	0.95409	0.95432	1	16959	0	0.17204	0.3966	0.55111	1	9449	2	0.17204	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Myl9	5	0.16515	0.26231	0.990186	4820	1	0.23308	0.17683	0.34017	1	5168	2	0.23308	5	0.88713	0.88763	1	15264	0	0.17445	0.065069	0.16275	0.932058	3182	1	0.17445	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Siah2	5	0.1652	0.26238	0.990186	4821	1	-0.063999	0.92733	0.92766	1	16438	0	-0.063999	5	0.95344	0.95368	1	16944	0	0.15261	0.1354	0.27646	0.993369	5058	2	0.15261	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gldc	5	0.1652	0.26238	0.990186	4822	2	-0.052163	0.79999	0.81322	1	13910	1	-0.052163	5	0.65771	0.67575	1	10984	1	-0.068125	0.44454	0.59407	1	10079	1	-0.068125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nptx1	5	0.16525	0.26244	0.990186	4823	1	0.27271	0.4911	0.63716	1	10116	2	0.27271	5	0.38029	0.51983	1	8056	1	0.25666	0.15001	0.29924	1	5432	3	0.25666	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ptprh	4	0.16525	0.25886	0.990186	4824	1	-0.2783	0.85495	0.85493	1	14845	0	-0.2783	4	0.8887	0.88876	1	15304	0	0.28491	0.2184	0.35015	1	7011	2	0.28491	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc7a7	5	0.16534	0.26255	0.990186	4825	1	0.26116	0.49381	0.63965	1	10169	2	0.26116	5	0.85052	0.85088	1	14524	0	0.61991	0.0036953	0.01565	0.559989	508	4	0.61991	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Izumo1	5	0.16535	0.26256	0.990186	4826	2	-0.16427	0.96292	0.96312	1	17345	0	-0.16427	5	0.093775	0.2005	1	3458	3	-0.36678	0.98626	0.98633	1	17392	0	-0.36678	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Otud7a	5	0.16544	0.26268	0.990186	4827	2	-0.29641	0.23299	0.41258	1	6261	1	-0.29641	5	0.16218	0.28516	1	4573	2	-0.15394	0.60507	0.7065	1	11895	1	-0.15394	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cd3e	5	0.16549	0.26273	0.990186	4828	1	-0.18141	0.23295	0.41255	1	6260	2	-0.18141	5	0.036176	0.092598	0.803884	2070	1	0.083511	0.81605	0.82325	1	13968	1	0.083511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp92	5	0.16549	0.26274	0.990186	4829	2	0.16038	0.15696	0.31062	1	4743	1	0.16038	5	0.32751	0.46272	1	7137	2	0.15119	0.21167	0.38959	1	6922	2	0.15119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tax1bp1	5	0.16554	0.26281	0.990186	4830	1	0.34299	0.30717	0.47565	1	7256	2	0.34299	5	0.81538	0.81592	1	13808	0	0.47947	0.011927	0.040509	0.750221	987	4	0.47947	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
B230118H07Rik	5	0.16557	0.26286	0.990186	4831	2	-0.49026	0.18344	0.34989	1	5296	1	-0.49026	5	0.3032	0.43653	1	6748	2	-0.27749	0.93585	0.93612	1	16149	0	-0.27749	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rdh14	5	0.16564	0.26295	0.990186	4832	2	-0.25086	0.72804	0.76921	1	12887	1	-0.25086	5	0.8359	0.83638	1	14217	0	0.23438	0.17698	0.34002	1	6103	3	0.23438	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
H2-Q10	5	0.16568	0.26299	0.990186	4833	1	0.10954	0.7681	0.79239	1	13418	1	0.10954	5	0.33617	0.47214	1	7289	1	-0.080079	0.83988	0.84236	1	14348	1	-0.080079	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fjx1	5	0.16573	0.26305	0.990186	4834	1	0.093222	0.5767	0.70098	1	11365	1	0.093222	5	0.45948	0.55731	1	8760	1	-0.052798	0.87822	0.87868	1	14990	0	-0.052798	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mmadhc	5	0.16582	0.26316	0.990186	4835	2	-0.2188	0.16419	0.32143	1	4891	2	-0.2188	5	0.075809	0.16789	0.994184	3039	1	0.09322	0.37038	0.52762	1	9083	2	0.09322	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spata2l	5	0.16583	0.26316	0.990186	4836	1	0.0021949	0.24006	0.4186	1	6344	2	0.0021949	5	0.96484	0.96505	1	17226	0	0.23436	0.19031	0.35979	1	6445	2	0.23436	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dapk2	5	0.16584	0.26318	0.990186	4837	2	-0.33789	0.96255	0.96275	1	17338	0	-0.33789	5	0.85377	0.85409	1	14602	0	0.083945	0.80318	0.81344	1	13807	1	0.083945	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pnma5	5	0.16595	0.2633	0.990186	4838	2	-0.20267	0.85839	0.85932	1	14905	1	-0.20267	5	0.25119	0.38035	1	5905	2	0.15431	0.45093	0.59985	1	10173	2	0.15431	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mtif3	5	0.16601	0.26338	0.990186	4839	2	0.24111	0.3555	0.51722	1	8005	2	0.24111	5	0.32424	0.45918	1	7086	1	0.173	0.35171	0.51111	1	8814	2	0.173	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700011I03Rik	5	0.16605	0.26343	0.990186	4840	2	-0.20886	0.99333	0.99335	1	18186	0	-0.20886	5	0.40878	0.53298	1	8307	1	0.043554	0.77108	0.79153	1	13409	1	0.043554	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfand5	5	0.16607	0.26346	0.990186	4841	1	0.37075	0.22179	0.40312	1	6130	2	0.37075	5	0.30777	0.4414	1	6816	1	0.049564	0.45298	0.60174	1	10202	2	0.049564	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec16a	5	0.16612	0.26351	0.990186	4842	1	0.47693	0.047276	0.13375	0.929776	2583	4	0.47693	5	0.81952	0.82001	1	13889	0	-0.034659	0.76047	0.78477	1	13306	1	-0.034659	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gnptab	5	0.16613	0.26354	0.990186	4843	2	-0.1064	0.94686	0.9471	1	16949	0	-0.1064	5	0.99595	0.99594	1	18190	0	0.50457	0.0040495	0.017071	0.571719	543	5	0.50457	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r84	1	0.16617	0.166	0.952699	4844	1	-0.34658	0.83383	0.83423	1	14472	0	-0.34658	1	0.47747	0.47757	1	8912	0	0.014827	0.52253	0.52247	1	11178	0	0.014827	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hdc	5	0.16617	0.26357	0.990186	4845	1	0.16451	0.61835	0.71756	1	11710	1	0.16451	5	0.52411	0.59137	1	9339	1	0.17098	0.031647	0.094305	0.852806	2005	2	0.17098	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lig4	5	0.1662	0.2636	0.990186	4846	2	0.49889	0.13167	0.27159	1	4246	3	0.49889	5	0.092984	0.1991	1	3441	2	-0.29496	0.99472	0.99472	1	17725	0	-0.29496	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hcrtr1	5	0.16631	0.26374	0.990186	4847	1	0.035242	0.49449	0.64023	1	10183	1	0.035242	5	0.81392	0.81441	1	13774	0	0.18685	0.53046	0.67287	1	11298	2	0.18685	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Limd2	5	0.16636	0.26381	0.990186	4848	2	-0.29704	0.41912	0.57302	1	8968	1	-0.29704	5	0.06326	0.14469	0.959863	2728	1	-0.005615	0.51266	0.6563	1	11014	1	-0.005615	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cbll1	5	0.16638	0.26384	0.990186	4849	2	-0.45132	0.91866	0.91898	1	16234	0	-0.45132	5	0.24284	0.37138	1	5789	2	0.41614	0.010902	0.037494	0.732805	938	3	0.41614	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hps3	5	0.16641	0.26388	0.990186	4850	1	0.030103	0.68685	0.74815	1	12409	1	0.030103	5	0.90611	0.90647	1	15739	0	0.44077	0.072001	0.17429	0.942657	3373	3	0.44077	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tln2	5	0.16646	0.26394	0.990186	4851	1	-0.25248	0.80241	0.8149	1	13957	1	-0.25248	5	0.85844	0.85869	1	14692	0	0.056468	0.9469	0.94713	1	16373	0	0.056468	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Parp11	5	0.16655	0.26404	0.990186	4852	2	-0.10776	0.71753	0.76362	1	12753	1	-0.10776	5	0.19316	0.3182	1	5025	1	-0.029562	0.7341	0.76898	1	13035	1	-0.029562	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Eln	5	0.16657	0.26407	0.990186	4853	2	-0.1212	0.39249	0.54957	1	8542	1	-0.1212	5	0.65429	0.67338	1	10929	1	0.24148	0.15858	0.31247	1	5661	3	0.24148	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cldn11	5	0.16665	0.26416	0.990186	4854	2	0.37542	0.20277	0.37815	1	5696	3	0.37542	5	0.029185	0.078618	0.743606	1896	2	-0.01404	0.37384	0.53075	1	9143	1	-0.01404	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr153	5	0.16665	0.26416	0.990186	4855	1	0.17113	0.58717	0.705	1	11444	1	0.17113	5	0.24065	0.36903	1	5749	2	0.17828	0.81316	0.82098	1	13922	1	0.17828	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Loh12cr1	5	0.16675	0.26428	0.990186	4856	1	0.16367	0.16733	0.32613	1	4953	2	0.16367	5	0.23796	0.36619	1	5710	2	-0.16877	0.98224	0.98235	1	17265	0	-0.16877	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp3cb	5	0.16678	0.26431	0.990186	4857	2	-0.25491	0.56331	0.69598	1	11246	1	-0.25491	5	0.10142	0.21426	1	3627	3	-0.31404	0.75683	0.78247	1	13266	1	-0.31404	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Abhd17c	5	0.16699	0.26457	0.990186	4858	2	-0.083692	0.91659	0.9169	1	16183	0	-0.083692	5	0.76694	0.76741	1	12823	1	0.072761	0.56157	0.68911	1	11578	1	0.072761	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cdc42bpa	5	0.16703	0.26463	0.990186	4859	2	-0.35045	0.15887	0.31349	1	4776	1	-0.35045	5	0.076809	0.16972	0.99487	3069	2	-0.13717	0.10189	0.22354	0.974986	4182	1	-0.13717	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Il10	5	0.16704	0.26464	0.990186	4860	1	0.35812	0.20576	0.38242	1	5765	3	0.35812	5	0.79983	0.80029	1	13487	0	-0.090852	0.20017	0.37426	1	6681	1	-0.090852	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Uroc1	5	0.16705	0.26465	0.990186	4861	2	-0.21465	0.66173	0.73629	1	12139	1	-0.21465	5	0.36624	0.50483	1	7805	2	0.55843	0.0051866	0.020685	0.610986	616	3	0.55843	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Timeless	5	0.16709	0.2647	0.990186	4862	2	0.089746	0.1184	0.25097	1	3956	1	0.089746	5	0.016055	0.050999	0.589404	1553	3	-0.51567	0.90442	0.90482	1	15511	0	-0.51567	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
L1cam	5	0.16714	0.26479	0.990186	4863	1	-0.16219	0.45131	0.60155	1	9479	2	-0.16219	5	0.76346	0.76403	1	12762	1	0.027949	0.18857	0.35721	1	6397	2	0.027949	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc35g1	5	0.16715	0.26481	0.990186	4864	2	-0.15743	0.55445	0.69271	1	11166	1	-0.15743	5	0.21793	0.34461	1	5408	2	0.0073074	0.023235	0.072044	0.821857	1599	2	0.0073074	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trim67	5	0.16719	0.26485	0.990186	4865	2	-0.13879	0.53514	0.67735	1	10870	1	-0.13879	5	0.62362	0.65206	1	10482	1	0.055609	0.10616	0.23034	0.978849	4296	1	0.055609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zbed6	4	0.16725	0.26106	0.990186	4866	1	0.16459	0.7567	0.76118	1	13241	1	0.16459	4	0.28908	0.40604	1	6522	1	0.20222	0.30787	0.44592	1	8246	2	0.20222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec23ip	5	0.1673	0.26499	0.990186	4867	2	-0.078606	0.93549	0.93576	1	16645	0	-0.078606	5	0.082334	0.17983	1	3212	3	-0.30753	0.28306	0.45119	1	7912	1	-0.30753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gabra6	5	0.16743	0.26517	0.990186	4868	1	-0.041041	0.34503	0.50823	1	7842	2	-0.041041	5	0.062625	0.14347	0.957025	2713	3	-0.41982	0.091136	0.20605	0.963818	3904	2	-0.41982	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Agbl3	5	0.16744	0.26518	0.990186	4869	2	-0.4124	0.90082	0.90121	1	15835	0	-0.4124	5	0.73871	0.74086	1	12290	1	0.21425	0.17316	0.33435	1	6013	3	0.21425	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stk33	5	0.16748	0.26523	0.990186	4870	2	-0.3557	0.74028	0.77589	1	13047	1	-0.3557	5	0.7035	0.71085	1	11668	1	0.040805	0.87829	0.87876	1	14992	0	0.040805	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mapk6	5	0.16752	0.26529	0.990186	4871	2	-0.21864	0.95195	0.95217	1	17072	0	-0.21864	5	0.78466	0.78523	1	13174	0	0.40083	0.034428	0.10155	0.865348	2138	4	0.40083	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx11	5	0.16753	0.26529	0.990186	4872	1	-0.033333	0.96632	0.9665	1	17443	0	-0.033333	5	0.3758	0.5154	1	7988	1	-0.039744	0.28005	0.44856	1	7863	1	-0.039744	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Msh4	5	0.16757	0.26535	0.990186	4873	1	-0.023431	0.39587	0.55263	1	8598	1	-0.023431	5	0.90258	0.90297	1	15646	0	0.33089	0.013752	0.045769	0.770505	1085	4	0.33089	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gmfb	5	0.16759	0.26537	0.990186	4874	2	0.53178	0.15563	0.30863	1	4721	3	0.53178	5	0.14419	0.26581	1	4314	2	0.12624	0.47671	0.62316	1	10497	2	0.12624	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fstl4	5	0.16762	0.2654	0.990186	4875	1	0.17025	0.18604	0.35375	1	5350	2	0.17025	5	0.32133	0.45595	1	7035	1	0.23958	0.18444	0.35102	1	6282	3	0.23958	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Jrk	5	0.16763	0.2654	0.990186	4876	2	0.0094063	0.6802	0.7449	1	12334	1	0.0094063	5	0.19086	0.31576	1	4989	2	-0.10884	0.38952	0.54464	1	9337	2	-0.10884	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc110	5	0.16767	0.26546	0.990186	4877	2	-0.2752	0.88737	0.88786	1	15523	0	-0.2752	5	0.011774	0.03833	0.511175	1348	4	-0.28471	0.99752	0.9975	1	17906	0	-0.28471	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Khdrbs1	5	0.16767	0.26546	0.990186	4878	1	-0.051895	0.5113	0.65553	1	10441	2	-0.051895	5	0.57003	0.61806	1	9843	1	0.13667	0.22445	0.4005	1	7101	1	0.13667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp672	5	0.16769	0.26549	0.990186	4879	2	-0.15444	0.93806	0.93829	1	16717	0	-0.15444	5	0.34693	0.48389	1	7478	1	-0.034799	0.452	0.60083	1	10186	1	-0.034799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fsd1l	5	0.16779	0.26562	0.990186	4880	2	-0.30873	0.51514	0.65897	1	10515	2	-0.30873	5	0.20568	0.33154	1	5236	2	-0.12043	0.0058477	0.022724	0.633772	652	1	-0.12043	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppargc1b	5	0.16781	0.26565	0.990186	4881	2	-0.16925	0.17004	0.3302	1	5022	1	-0.16925	5	0.54363	0.6024	1	9561	1	0.046254	0.087079	0.19934	0.957568	3804	2	0.046254	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Erv3	5	0.16782	0.26565	0.990186	4882	1	0.46868	0.24879	0.42597	1	6442	2	0.46868	5	0.30517	0.43866	1	6779	1	0.2254	0.50871	0.65264	1	10959	2	0.2254	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scd3	5	0.16786	0.26571	0.990186	4883	1	0.31904	0.26733	0.44171	1	6703	2	0.31904	5	0.086309	0.18706	1	3296	2	-0.26294	0.90255	0.90294	1	15469	0	-0.26294	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zbtb4	5	0.16788	0.26573	0.990186	4884	2	-0.11169	0.90045	0.90084	1	15821	0	-0.11169	5	0.42949	0.54271	1	8498	1	0.06289	0.4016	0.55557	1	9520	1	0.06289	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tbc1d22b	5	0.16791	0.26577	0.990186	4885	1	0.23589	0.2812	0.45352	1	6895	2	0.23589	5	0.22564	0.35286	1	5526	1	-0.066878	0.67787	0.73925	1	12486	1	-0.066878	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnf122	5	0.16798	0.26585	0.990186	4886	2	0.16408	0.30509	0.47386	1	7227	2	0.16408	5	0.085092	0.1848	1	3274	1	0.39887	0.020497	0.064579	0.808007	1458	3	0.39887	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Col4a4	5	0.168	0.26588	0.990186	4887	2	0.094158	0.79448	0.80943	1	13812	1	0.094158	5	0.49496	0.57564	1	9068	1	0.08187	0.77595	0.79476	1	13473	1	0.08187	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Bicd2	5	0.16801	0.26589	0.990186	4888	2	-0.15235	0.8759	0.87638	1	15270	0	-0.15235	5	0.7713	0.77171	1	12914	1	0.32413	0.12381	0.25829	0.988991	4760	3	0.32413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mtpn	5	0.16806	0.26596	0.990186	4889	2	-0.087446	0.36848	0.52848	1	8197	1	-0.087446	5	0.24459	0.37327	1	5809	2	0.22472	0.022979	0.071373	0.821857	1583	3	0.22472	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zbtb42	5	0.16808	0.26599	0.990186	4890	2	0.3721	0.15431	0.30662	1	4697	3	0.3721	5	0.48754	0.57176	1	8993	1	0.14483	0.026743	0.081453	0.832862	1778	2	0.14483	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp740	5	0.16815	0.26607	0.990186	4891	2	-0.28955	0.43897	0.59061	1	9288	2	-0.28955	5	0.77462	0.77504	1	12971	0	-0.019215	0.3385	0.49952	1	8631	2	-0.019215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zkscan4	5	0.16819	0.26612	0.990186	4892	2	0.025983	0.44613	0.59696	1	9402	1	0.025983	5	0.39997	0.52883	1	8238	1	0.24339	0.15252	0.30319	1	5498	3	0.24339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nek8	5	0.1682	0.26614	0.990186	4893	1	-0.028905	0.89938	0.89977	1	15799	0	-0.028905	5	0.080877	0.1772	1	3172	2	0.054475	0.83755	0.84043	1	14310	1	0.054475	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700018B08Rik	5	0.16831	0.26627	0.990186	4894	2	-0.28437	0.89476	0.89522	1	15688	0	-0.28437	5	0.7982	0.79867	1	13445	0	-0.016211	0.35952	0.51794	1	8925	2	-0.016211	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tacr1	5	0.1684	0.26637	0.990186	4895	2	-0.10024	0.6307	0.72268	1	11812	1	-0.10024	5	0.37249	0.51173	1	7919	2	0.26987	0.12794	0.26485	0.988991	4869	3	0.26987	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Eif3k	5	0.16845	0.26643	0.990186	4896	1	0.34915	0.31341	0.48102	1	7347	2	0.34915	5	0.0075059	0.025381	0.402383	1138	3	-0.60082	0.39507	0.54971	1	9430	1	-0.60082	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r168	5	0.16846	0.26644	0.990186	4897	2	-0.33654	0.81932	0.82731	1	14218	1	-0.33654	5	0.075431	0.16719	0.99295	3027	3	-0.42014	0.99663	0.99661	1	17841	0	-0.42014	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp287	5	0.16849	0.26648	0.990186	4898	1	0.39992	0.16969	0.32967	1	5015	3	0.39992	5	0.31064	0.4445	1	6862	2	-0.27562	0.85217	0.85316	1	14544	1	-0.27562	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc114	5	0.1685	0.26649	0.990186	4899	2	0.37221	0.21528	0.39598	1	6005	3	0.37221	5	0.25372	0.38307	1	5953	2	-0.028257	0.71716	0.75958	1	12857	1	-0.028257	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scyl1	5	0.16865	0.26668	0.990485	4900	2	-0.30582	0.97671	0.97684	1	17720	0	-0.30582	5	0.161	0.28388	1	4555	2	-0.20099	0.80729	0.81651	1	13863	1	-0.20099	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ndufv2	5	0.16869	0.26674	0.990485	4901	2	-0.035762	0.19999	0.37415	1	5640	2	-0.035762	5	0.0020569	0.0080922	0.200369	735	4	-0.68849	0.97093	0.97105	1	16974	0	-0.68849	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rspo2	5	0.16871	0.26676	0.990485	4902	2	-0.21018	0.8712	0.87161	1	15175	1	-0.21018	5	0.11697	0.2367	1	3920	2	0.12227	0.81822	0.82486	1	13994	1	0.12227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm13011	5	0.16873	0.26679	0.990485	4903	2	-0.32914	0.92921	0.92952	1	16493	0	-0.32914	5	0.66958	0.68437	1	11143	1	0.064618	0.72643	0.7647	1	12949	1	0.064618	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Epn2	5	0.16879	0.26687	0.990485	4904	2	-0.30014	0.94551	0.94576	1	16903	0	-0.30014	5	0.79925	0.79971	1	13468	0	-0.18429	0.75349	0.78046	1	13237	1	-0.18429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hcn2	5	0.16887	0.26697	0.990485	4905	2	-0.12575	0.93574	0.93601	1	16653	0	-0.12575	5	0.48879	0.5724	1	9013	1	0.19304	0.32581	0.48833	1	8470	2	0.19304	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cuzd1	5	0.16888	0.26698	0.990485	4906	2	-0.26384	0.88598	0.88646	1	15483	0	-0.26384	5	0.34237	0.47888	1	7397	1	-0.23798	0.96517	0.96536	1	16828	0	-0.23798	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Phf6	5	0.1689	0.267	0.990485	4907	2	0.0080305	0.87629	0.87675	1	15280	0	0.0080305	5	0.016278	0.051663	0.595202	1560	3	-0.47244	0.97928	0.9794	1	17182	0	-0.47244	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fry	5	0.16898	0.26712	0.990702	4908	1	0.059765	0.55123	0.69153	1	11143	1	0.059765	5	0.069124	0.1555	0.975115	2881	3	-0.44083	0.80549	0.81514	1	13837	1	-0.44083	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nkx1-2	5	0.16906	0.26722	0.990702	4909	2	0.22314	0.49593	0.64152	1	10206	2	0.22314	5	0.91486	0.91517	1	15947	0	0.077087	0.43659	0.5869	1	9970	2	0.077087	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gdnf	5	0.16912	0.26732	0.990858	4910	2	-0.28781	0.97523	0.97537	1	17675	0	-0.28781	5	0.79625	0.79672	1	13401	0	0.045082	0.81905	0.82552	1	14005	1	0.045082	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810030O07Rik	5	0.16922	0.26743	0.990858	4911	1	0.18471	0.5469	0.68823	1	11083	2	0.18471	5	0.13899	0.26026	1	4243	2	-0.33508	0.99802	0.99801	1	17942	0	-0.33508	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BC048502	5	0.16925	0.26746	0.990858	4912	2	-0.069538	0.062518	0.16032	1	2858	2	-0.069538	5	0.26314	0.39324	1	6095	2	-0.050289	0.56901	0.69201	1	11642	1	-0.050289	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm14085	5	0.16935	0.26758	0.990858	4913	2	-0.24299	0.41683	0.57103	1	8938	2	-0.24299	5	0.98665	0.98671	1	17869	0	0.27799	0.034452	0.10161	0.865348	2139	3	0.27799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700057G04Rik	4	0.16947	0.26243	0.990186	4914	1	-0.10959	0.86004	0.86001	1	14936	0	-0.10959	4	0.68153	0.68153	1	11328	1	0.081164	0.39605	0.54033	1	9443	2	0.081164	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr107	5	0.16951	0.26778	0.991349	4915	2	0.024766	0.55679	0.69359	1	11187	1	0.024766	5	0.24948	0.37851	1	5879	1	0.19033	0.0151	0.049547	0.783058	1157	2	0.19033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
