id	tvsc.num	tvsc.neg.score	tvsc.neg.p.value	tvsc.neg.fdr	tvsc.neg.rank	tvsc.neg.goodsgrna	tvsc.neg.lfc	tvsc.pos.score	tvsc.pos.p.value	tvsc.pos.fdr	tvsc.pos.rank	tvsc.pos.goodsgrna	tvsc.pos.lfc	tvsp.num	tvsp.neg.score	tvsp.neg.p.value	tvsp.neg.fdr	tvsp.neg.rank	tvsp.neg.goodsgrna	tvsp.neg.lfc	tvsp.pos.score	tvsp.pos.p.value	tvsp.pos.fdr	tvsp.pos.rank	tvsp.pos.goodsgrna	tvsp.pos.lfc	tvsc.enriched	tvsc.depleted	tvsp.enriched	tvsp.depleted	sig.enriched	sig.depleted	sig
Cst9	5	0.25034	0.445	1	7975	3	-0.51497	0.89857	0.89899	0.999998	16278	0	-0.51497	5	0.59916	0.73771	1	12162	2	-0.11654	0.75268	0.78456	1	13661	1	-0.11654	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gprin3	5	0.25043	0.44512	1	7976	2	-0.19085	0.95795	0.95816	0.999998	17483	0	-0.19085	5	0.39002	0.57755	1	9006	2	0.025315	0.57876	0.70458	1	12263	1	0.025315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stt3b	5	0.25043	0.44513	1	7977	1	0.20643	0.42122	0.57223	0.999998	10182	1	0.20643	5	0.014211	0.050828	0.58507	1558	4	-1.2878	0.71507	0.76421	1	13321	1	-1.2878	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nudt14	5	0.25048	0.44519	1	7978	2	0.50819	0.073494	0.176	0.988786	3219	3	0.50819	5	0.24667	0.442	1	6718	1	0.79415	0.01501	0.049643	0.863418	1054	3	0.79415	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rtn4rl1	5	0.25068	0.44546	1	7979	2	-0.23222	0.46461	0.61169	0.999998	10901	2	-0.23222	5	0.20319	0.38478	1	5832	2	0.028604	0.51321	0.65754	1	11469	2	0.028604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sec14l4	5	0.25077	0.44558	1	7980	3	-0.42473	0.82511	0.82959	0.999998	14958	1	-0.42473	5	0.26102	0.46045	1	6990	3	-0.45499	0.40101	0.55818	1	9903	1	-0.45499	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lurap1	5	0.25079	0.44561	1	7981	2	-0.16807	0.075302	0.17908	0.990147	3270	1	-0.16807	5	0.96252	0.96271	1	17371	0	0.12621	0.10703	0.23354	0.957818	4446	1	0.12621	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lrriq4	5	0.25086	0.4457	1	7982	2	-0.04764	0.93578	0.93604	0.999998	17045	0	-0.04764	5	0.41363	0.59495	1	9335	1	-0.15418	0.31412	0.48323	1	8647	2	-0.15418	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trim41	5	0.25093	0.44579	1	7983	3	-0.28406	0.10805	0.23282	0.999998	4213	2	-0.28406	5	0.90415	0.90535	1	15990	1	0.37288	0.18718	0.35558	0.98809	6498	3	0.37288	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ntn3	5	0.25097	0.44584	1	7984	2	-0.22062	0.82426	0.82891	0.999998	14942	1	-0.22062	5	0.16329	0.33068	1	5014	1	0.046978	0.57419	0.70289	1	12229	1	0.046978	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
C1qtnf7	5	0.251	0.44588	1	7985	2	0.0048714	0.25168	0.42184	0.999998	7504	2	0.0048714	5	0.45563	0.62616	1	9965	2	0.12031	0.1481	0.29734	0.974042	5565	2	0.12031	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vrk1	5	0.25102	0.4459	1	7986	2	-0.26973	0.035178	0.10342	0.939756	1974	2	-0.26973	5	0.0013259	0.0059219	0.138797	769	4	-2.2321	0.89827	0.89866	1	15693	0	-2.2321	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Khdrbs3	5	0.25106	0.44596	1	7987	3	-0.25751	0.73053	0.76529	0.999998	13749	1	-0.25751	5	0.25447	0.45192	1	6876	3	-0.44597	0.46678	0.61587	1	10806	1	-0.44597	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cdc42	5	0.25113	0.44605	1	7988	3	-0.55842	0.28422	0.45028	0.999998	7983	2	-0.55842	5	0.0001291	0.0005869	0.027253	395	5	-2.6713	0.99987	0.99987	1	18189	0	-2.6713	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Myh6	5	0.25114	0.44607	1	7989	2	0.24941	0.43094	0.58107	0.999998	10345	2	0.24941	5	0.60177	0.73981	1	12191	1	-0.012316	0.32046	0.4886	1	8742	2	-0.012316	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fkbp6	5	0.25117	0.44609	1	7990	3	-0.27723	0.27449	0.4418	0.999998	7848	2	-0.27723	5	0.46753	0.63499	1	10166	2	-0.32802	0.078386	0.18736	0.931677	3669	1	-0.32802	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ikzf1	5	0.25118	0.44611	1	7991	2	0.10395	0.84669	0.84796	0.999998	15291	1	0.10395	5	0.4189	0.59879	1	9412	2	0.026664	0.85274	0.85462	1	14892	1	0.026664	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rab3il1	5	0.25123	0.44618	1	7992	1	0.22884	0.14481	0.29087	0.999998	5153	2	0.22884	5	0.93179	0.93209	1	16633	0	0.25053	0.10979	0.23794	0.957818	4524	3	0.25053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Egfem1	5	0.25127	0.44622	1	7993	2	0.09841	0.41042	0.56258	0.999998	10017	2	0.09841	5	0.29874	0.50826	1	7779	2	0.12497	0.48662	0.6336	1	11079	2	0.12497	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aqr	5	0.25129	0.44625	1	7994	3	-0.5368	0.95895	0.95914	0.999998	17501	0	-0.5368	5	0.00016255	0.00075432	0.033031	416	4	-1.8659	0.97025	0.97035	1	17108	0	-1.8659	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Ltk	5	0.25142	0.44642	1	7995	3	-0.39512	0.8757	0.87619	0.999998	15814	0	-0.39512	5	0.88382	0.88876	1	15594	1	-0.066528	0.89112	0.89157	1	15556	0	-0.066528	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gng12	3	0.25146	0.37707	1	7996	2	-0.40895	0.85936	0.85937	0.999998	15499	0	-0.40895	3	0.59427	0.62959	1	12078	1	-0.22917	0.55582	0.57882	1	12107	1	-0.22917	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Xrcc5	5	0.25159	0.44667	1	7997	2	0.31059	0.18795	0.35618	0.999998	6331	1	0.31059	5	0.15052	0.31285	1	4743	1	0.12919	0.5913	0.70934	1	12331	1	0.12919	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rassf10	5	0.25163	0.44671	1	7998	2	-0.31568	0.52887	0.67135	0.999998	11931	1	-0.31568	5	0.91565	0.91596	1	16268	1	-0.055513	0.73569	0.775	1	13494	1	-0.055513	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pcnxl2	5	0.25166	0.44672	1	7999	2	-0.042986	0.28217	0.44851	0.999998	7949	2	-0.042986	5	0.82686	0.85211	1	14699	1	0.43109	0.054685	0.14804	0.908788	2949	3	0.43109	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sympk	5	0.2517	0.44676	1	8000	2	0.59015	0.089531	0.2027	0.999064	3678	3	0.59015	5	0.026878	0.084438	0.776983	1960	4	-0.47132	0.52494	0.66817	1	11631	1	-0.47132	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930558K02Rik	5	0.25172	0.44679	1	8001	2	0.1299	0.16837	0.32702	0.999998	5798	2	0.1299	5	0.48859	0.65097	1	10469	2	0.12816	0.15703	0.31102	0.982035	5767	2	0.12816	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Capns1	5	0.25177	0.44682	1	8002	2	0.021337	0.80113	0.81106	0.999998	14640	1	0.021337	5	0.46456	0.63275	1	10117	2	-0.19758	0.85074	0.85294	1	14869	1	-0.19758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rbfox3	5	0.25186	0.44689	1	8003	2	-0.28802	0.28687	0.45257	0.999998	8027	2	-0.28802	5	0.1992	0.37944	1	5733	2	-0.26501	0.14983	0.30001	0.975639	5608	2	-0.26501	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hsd17b4	5	0.25189	0.44691	1	8004	2	-0.3627	0.98798	0.98802	0.999998	18108	0	-0.3627	5	0.63626	0.76789	1	12784	1	-0.19326	0.70221	0.75766	1	13210	1	-0.19326	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Thsd1	5	0.2519	0.44693	1	8005	1	0.276	0.17824	0.34171	0.999998	6063	3	0.276	5	0.88638	0.8907	1	15642	1	0.32111	0.10288	0.227	0.955444	4339	3	0.32111	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gja8	5	0.25193	0.44695	1	8006	2	0.00075464	0.1138	0.24206	0.999998	4349	2	0.00075464	5	0.45351	0.62456	1	9927	2	0.43955	0.0045358	0.019023	0.737013	458	3	0.43955	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat9	5	0.25195	0.44696	1	8007	1	0.086821	0.21108	0.38667	0.999998	6874	2	0.086821	5	0.44141	0.6155	1	9730	1	-0.074306	0.8729	0.87339	1	15211	1	-0.074306	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr137c	5	0.25195	0.44697	1	8008	2	-0.20382	0.38933	0.54338	0.999998	9678	2	-0.20382	5	0.43998	0.61444	1	9716	2	-0.21154	0.4694	0.61821	1	10844	2	-0.21154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ing3	5	0.252	0.447	1	8009	2	-0.26259	0.091212	0.20548	0.999346	3723	1	-0.26259	5	0.027782	0.086743	0.786018	1993	3	-1.2625	0.10739	0.2341	0.957818	4460	1	-1.2625	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rap2a	5	0.25226	0.44719	1	8010	2	0.17117	0.83362	0.83667	0.999998	15097	1	0.17117	5	0.15699	0.32196	1	4878	3	-0.62145	0.81359	0.8239	1	14326	1	-0.62145	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fkbp15	5	0.25239	0.4473	1	8011	1	0.69067	0.040183	0.11622	0.948863	2205	4	0.69067	5	0.92188	0.92222	1	16420	0	-0.025193	0.83561	0.84052	1	14632	1	-0.025193	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp1r3g	5	0.25246	0.44735	1	8012	2	-0.05569	0.037449	0.10928	0.941179	2090	2	-0.05569	5	0.25544	0.45317	1	6891	3	-0.39198	0.0011811	0.0052856	0.635384	146	2	-0.39198	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gstt2	5	0.25268	0.44753	1	8013	2	-0.20303	0.56197	0.68623	0.999998	12218	1	-0.20303	5	0.3034	0.51401	1	7869	3	-0.38347	0.52429	0.66759	1	11622	1	-0.38347	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rpl13	1	0.25277	0.25252	0.998376	8014	1	-0.83842	0.74723	0.74775	0.999998	13942	0	-0.83842	1	0.0035056	0.003455	0.096644	1022	1	-2.8383	0.99649	0.99656	1	17818	0	-2.8383	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Lamb1	5	0.25279	0.4476	1	8015	2	-0.03407	0.95648	0.95672	0.999998	17445	0	-0.03407	5	0.74492	0.81369	1	13786	1	0.010789	0.59673	0.7115	1	12362	1	0.010789	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trim23	5	0.25283	0.44763	1	8016	2	0.72048	0.031242	0.093209	0.934116	1793	3	0.72048	5	0.48471	0.64803	1	10405	1	0.10389	0.12023	0.25432	0.961322	4831	2	0.10389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Akap9	5	0.25284	0.44764	1	8017	2	-0.18692	0.14328	0.28853	0.999998	5120	2	-0.18692	5	0.66493	0.78462	1	13127	1	0.21669	0.29274	0.46507	1	8360	2	0.21669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Chd5	5	0.25288	0.44768	1	8018	1	-0.083257	0.32538	0.48637	0.999998	8619	1	-0.083257	5	0.86142	0.87279	1	15191	1	0.096158	0.20299	0.37855	0.992307	6890	2	0.096158	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mb	5	0.25291	0.4477	1	8019	2	-0.076421	0.22231	0.39629	0.999998	7035	1	-0.076421	5	0.13391	0.28926	1	4418	2	-0.22923	0.14832	0.29768	0.974042	5574	2	-0.22923	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Akt2	5	0.25301	0.44775	1	8020	2	0.11089	0.27772	0.44457	0.999998	7890	2	0.11089	5	0.34855	0.5475	1	8465	2	0.10972	0.53604	0.67832	1	11813	2	0.10972	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vcp	5	0.2531	0.44783	1	8021	2	0.30517	0.0043406	0.017882	0.711492	446	2	0.30517	5	1.501e-06	5.6433e-06	0.001168	88	4	-3.4999	0.84724	0.84993	1	14816	1	-3.4999	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Sh3bgrl	5	0.25319	0.44791	1	8022	2	-0.24682	0.87539	0.87588	0.999998	15812	0	-0.24682	5	0.44694	0.61963	1	9816	2	-0.11299	0.53224	0.67485	1	11733	2	-0.11299	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mllt11	5	0.25323	0.44794	1	8023	2	0.21097	0.062031	0.15679	0.978723	2893	2	0.21097	5	0.51584	0.67182	1	10894	2	-0.095541	0.07371	0.17963	0.928428	3527	2	-0.095541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm19345	5	0.25332	0.44801	1	8024	2	0.53154	0.080673	0.18801	0.99214	3435	3	0.53154	5	0.44936	0.62143	1	9853	1	0.3383	0.1878	0.35649	0.98809	6512	3	0.3383	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp664	5	0.2535	0.44814	1	8025	2	-0.13969	0.61395	0.7076	0.999998	12609	1	-0.13969	5	0.10845	0.25269	1	3882	2	0.43704	0.11836	0.25142	0.959569	4786	3	0.43704	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Efemp1	5	0.25386	0.44842	1	8026	2	0.34099	0.08501	0.19514	0.993949	3561	3	0.34099	5	0.52122	0.676	1	10969	1	0.68995	0.028672	0.086727	0.888536	1770	3	0.68995	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Glis2	5	0.25392	0.44847	1	8027	2	0.30209	0.18155	0.34667	0.999998	6166	3	0.30209	5	0.36061	0.55613	1	8618	2	0.090638	0.55498	0.69581	1	12104	1	0.090638	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Bsph2	5	0.25405	0.44856	1	8028	2	0.50218	0.032855	0.097461	0.939756	1868	3	0.50218	5	0.54111	0.69145	1	11289	1	0.77696	0.02161	0.067927	0.87427	1416	4	0.77696	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dgcr2	5	0.25415	0.44864	1	8029	2	0.45892	0.12647	0.26209	0.999998	4672	3	0.45892	5	0.4513	0.62286	1	9889	2	0.66937	0.045878	0.13042	0.8926	2635	3	0.66937	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppme1	5	0.25419	0.44868	1	8030	2	0.26923	0.34016	0.49945	0.999998	8856	2	0.26923	5	0.15214	0.3152	1	4771	2	-0.17479	0.40189	0.55895	1	9912	2	-0.17479	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gucy1a3	5	0.25421	0.44868	1	8031	1	0.73289	0.016974	0.054793	0.895814	1098	4	0.73289	5	0.85712	0.86997	1	15120	1	0.48336	0.026179	0.080083	0.886844	1641	4	0.48336	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr116	5	0.25433	0.44879	1	8032	2	-0.31179	0.94293	0.94316	0.999998	17184	0	-0.31179	5	0.46273	0.6314	1	10086	1	0.098663	0.44209	0.5941	1	10464	2	0.098663	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ctla2b	4	0.25434	0.39838	1	8033	2	-0.4804	0.94213	0.94226	0.999998	17166	0	-0.4804	4	0.16845	0.33088	1	5121	3	-0.73621	0.4741	0.59115	1	10900	1	-0.73621	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Abcb9	5	0.25435	0.44881	1	8034	2	0.21751	0.23885	0.41072	0.999998	7324	2	0.21751	5	0.75638	0.81841	1	13906	1	0.054799	0.73452	0.77437	1	13483	1	0.054799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sbspon	5	0.25439	0.44883	1	8035	1	0.17857	0.85551	0.85608	0.999998	15432	1	0.17857	5	0.71781	0.80323	1	13529	1	0.25974	0.20075	0.37532	0.992307	6837	3	0.25974	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ass1	5	0.2544	0.44884	1	8036	2	-0.1205	0.13738	0.27922	0.999998	4968	2	-0.1205	5	0.10053	0.24116	1	3730	3	-0.71554	0.020775	0.065624	0.87427	1368	2	-0.71554	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lrcol1	5	0.25451	0.44893	1	8037	2	0.30355	0.4749	0.6211	0.999998	11054	2	0.30355	5	0.19761	0.37728	1	5695	3	-0.48864	0.93405	0.93431	1	16342	0	-0.48864	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Etv6	5	0.25452	0.44894	1	8038	2	0.033	0.34218	0.50127	0.999998	8886	2	0.033	5	0.3306	0.53462	1	8222	2	-0.15853	0.54602	0.68744	1	11981	1	-0.15853	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dclk2	5	0.25457	0.44897	1	8039	1	0.53332	0.0038932	0.016447	0.691747	423	3	0.53332	5	0.51947	0.67463	1	10946	1	0.69291	0.044019	0.12582	0.891735	2543	4	0.69291	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fahd2a	5	0.25461	0.44901	1	8040	1	-0.24894	0.43907	0.58845	0.999998	10485	1	-0.24894	5	0.88455	0.8893	1	15611	1	-0.076202	0.61116	0.71718	1	12460	1	-0.076202	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spidr	4	0.25501	0.39907	1	8041	2	-0.32093	0.18232	0.30999	0.999998	6187	1	-0.32093	4	0.26638	0.42524	1	7100	2	-0.28577	0.034041	0.087934	0.888822	2041	2	-0.28577	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dleu7	5	0.2551	0.44939	1	8042	1	0.38241	0.13138	0.2698	0.999998	4797	3	0.38241	5	0.41571	0.59647	1	9365	1	0.65458	0.020487	0.06483	0.87427	1353	4	0.65458	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ssbp1	5	0.25514	0.44943	1	8043	1	-0.008517	0.29669	0.46121	0.999998	8165	1	-0.008517	5	0.032941	0.099865	0.851309	2116	3	-0.70241	0.93512	0.93539	1	16360	0	-0.70241	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adck3	5	0.25528	0.44954	1	8044	1	-0.038685	0.36839	0.52455	0.999998	9312	2	-0.038685	5	0.59694	0.73595	1	12127	1	0.028106	0.46405	0.61348	1	10759	2	0.028106	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r110	5	0.25529	0.44955	1	8045	2	-0.28853	0.15777	0.311	0.999998	5522	1	-0.28853	5	0.42156	0.60075	1	9454	2	0.098145	0.53638	0.67864	1	11820	2	0.098145	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cyp27a1	5	0.25532	0.44957	1	8046	2	0.41091	0.082865	0.19167	0.993207	3486	3	0.41091	5	0.50694	0.66503	1	10743	2	0.50158	0.036557	0.10713	0.891735	2159	3	0.50158	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fbxo43	5	0.2555	0.44972	1	8047	2	-0.046104	0.37242	0.52822	0.999998	9368	2	-0.046104	5	0.23884	0.43184	1	6545	2	0.10188	0.79821	0.81301	1	14146	1	0.10188	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Grip1	4	0.2555	0.39958	1	8048	2	-0.22189	0.53414	0.61042	0.999998	11996	1	-0.22189	4	0.45987	0.60866	1	10036	2	-0.12859	0.60783	0.66002	1	12432	1	-0.12859	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pou1f1	5	0.2557	0.44987	1	8049	2	0.22381	0.33151	0.49186	0.999998	8721	2	0.22381	5	0.47808	0.64297	1	10321	2	-0.019367	0.23089	0.41299	0.998151	7470	1	-0.019367	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Slc9b1	5	0.25572	0.44989	1	8050	2	-0.23258	0.83197	0.8353	0.999998	15069	1	-0.23258	5	0.068274	0.18331	1	3062	4	-0.77938	0.98514	0.98525	1	17440	0	-0.77938	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dsg2	5	0.25577	0.44993	1	8051	2	0.0098087	0.26794	0.43601	0.999998	7750	2	0.0098087	5	0.26972	0.47163	1	7181	2	0.22107	0.0526	0.14441	0.902022	2895	2	0.22107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmem206	5	0.25581	0.44995	1	8052	2	-0.13791	0.50239	0.64659	0.999998	11488	1	-0.13791	5	0.15671	0.32156	1	4865	2	-0.031733	0.85201	0.85401	1	14881	1	-0.031733	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1110051M20Rik	5	0.25582	0.44996	1	8053	2	-0.34955	0.97277	0.97286	0.999998	17766	0	-0.34955	5	0.46991	0.63678	1	10203	2	-0.19614	0.82718	0.83391	1	14509	1	-0.19614	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prlh	5	0.25593	0.45004	1	8054	2	-0.28672	0.28647	0.45221	0.999998	8024	1	-0.28672	5	0.74903	0.81538	1	13827	1	0.071978	0.29461	0.46672	1	8390	2	0.071978	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spink7	4	0.25599	0.40009	1	8055	2	0.54096	0.048771	0.11663	0.948863	2500	2	0.54096	4	0.32723	0.48266	1	8175	2	-0.30161	0.09527	0.20607	0.945375	4124	1	-0.30161	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Reg3b	5	0.256	0.45011	1	8056	2	0.25121	0.014011	0.046399	0.865931	966	2	0.25121	5	0.60143	0.73953	1	12186	1	0.30011	0.087113	0.20162	0.943595	3903	3	0.30011	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pphln1	5	0.25607	0.45016	1	8057	2	-0.18941	0.14853	0.29661	0.999998	5256	2	-0.18941	5	0.15009	0.31223	1	4731	3	-0.55483	0.59223	0.70971	1	12340	1	-0.55483	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Duox1	5	0.25607	0.45016	1	8058	2	-0.10289	0.85731	0.85774	0.999998	15466	1	-0.10289	5	0.34497	0.54495	1	8417	1	0.25803	0.42349	0.5778	1	10200	2	0.25803	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Elmsan1	5	0.25621	0.45026	1	8059	1	0.5144	0.058524	0.15078	0.973461	2786	3	0.5144	5	0.13585	0.29204	1	4457	2	0.64275	0.014083	0.04706	0.863418	999	3	0.64275	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Itm2b	5	0.25627	0.45031	1	8060	2	-0.11469	0.1925	0.36288	0.999998	6454	2	-0.11469	5	0.456	0.62644	1	9974	2	0.16092	0.02994	0.089979	0.889515	1834	2	0.16092	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Polr3e	5	0.25638	0.45039	1	8061	1	0.97627	0.017673	0.056747	0.895814	1137	4	0.97627	5	0.0020456	0.0089215	0.186129	866	3	-0.72772	0.94237	0.94259	1	16508	0	-0.72772	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lgi1	5	0.25639	0.4504	1	8062	2	-0.29914	0.19089	0.36055	0.999998	6415	1	-0.29914	5	0.38753	0.57575	1	8975	2	-0.28206	0.50138	0.64685	1	11286	2	-0.28206	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tspan7	5	0.25643	0.45044	1	8063	2	-0.0073925	0.30219	0.466	0.999998	8254	2	-0.0073925	5	0.04703	0.13423	0.966	2506	2	0.13309	0.20671	0.38387	0.992447	6983	2	0.13309	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Otop3	5	0.25647	0.45048	1	8064	2	-0.048704	0.70619	0.75184	0.999998	13480	1	-0.048704	5	0.88948	0.8931	1	15699	1	0.30131	0.16485	0.32268	0.984707	5942	3	0.30131	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tespa1	5	0.25648	0.45048	1	8065	2	-0.19789	0.19834	0.37151	0.999998	6605	1	-0.19789	5	0.60525	0.7426	1	12242	2	0.29834	0.18106	0.34659	0.987215	6362	3	0.29834	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Jsrp1	5	0.25674	0.45069	1	8066	1	-0.060674	0.44152	0.59065	0.999998	10535	2	-0.060674	5	0.29764	0.50689	1	7750	2	0.37995	0.13088	0.27081	0.968711	5096	3	0.37995	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmem30b	5	0.25689	0.4508	1	8067	2	-0.21485	0.31093	0.47365	0.999998	8402	2	-0.21485	5	0.45732	0.62742	1	9993	1	0.076237	0.22364	0.40697	0.996097	7376	2	0.076237	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Atg4d	5	0.25696	0.45085	1	8068	2	0.14984	0.23578	0.40802	0.999998	7277	2	0.14984	5	0.19013	0.36724	1	5545	3	-0.37758	0.35435	0.5176	1	9230	1	-0.37758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fam217a	5	0.25705	0.45092	1	8069	2	-0.14643	0.57299	0.69059	0.999998	12294	1	-0.14643	5	0.12395	0.27497	1	4218	3	-0.57866	0.47272	0.6212	1	10892	2	-0.57866	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Trim6	5	0.2571	0.45095	1	8070	2	-0.19782	0.58601	0.69575	0.999998	12386	1	-0.19782	5	0.98961	0.98968	1	18093	0	0.54425	0.021089	0.066476	0.87427	1389	4	0.54425	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Skint6	5	0.25712	0.45097	1	8071	2	-0.33895	0.70444	0.75093	0.999998	13463	1	-0.33895	5	0.43076	0.60758	1	9582	2	0.0044395	0.27129	0.44699	1	8059	2	0.0044395	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
