id	tvsc.num	tvsc.neg.score	tvsc.neg.p.value	tvsc.neg.fdr	tvsc.neg.rank	tvsc.neg.goodsgrna	tvsc.neg.lfc	tvsc.pos.score	tvsc.pos.p.value	tvsc.pos.fdr	tvsc.pos.rank	tvsc.pos.goodsgrna	tvsc.pos.lfc	tvsp.num	tvsp.neg.score	tvsp.neg.p.value	tvsp.neg.fdr	tvsp.neg.rank	tvsp.neg.goodsgrna	tvsp.neg.lfc	tvsp.pos.score	tvsp.pos.p.value	tvsp.pos.fdr	tvsp.pos.rank	tvsp.pos.goodsgrna	tvsp.pos.lfc	tvsc.enriched	tvsc.depleted	tvsp.enriched	tvsp.depleted	sig.enriched	sig.depleted	sig
AI836003	5	0.47626	0.68027	1	11670	2	-0.18755	0.035785	0.10492	0.912185	2058	2	-0.18755	5	0.32485	0.53047	1	8142	2	0.33495	0.18765	0.35629	0.98809	6508	3	0.33495	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Syt6	5	0.47626	0.68027	1	11671	2	0.23057	0.158	0.31067	0.99365	5636	3	0.23057	5	0.95608	0.95631	1	17207	0	0.70111	0.029149	0.087956	0.888822	1798	3	0.70111	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ndufb10	5	0.47633	0.68031	1	11672	2	0.20972	0.11099	0.23598	0.967148	4439	2	0.20972	5	0.49197	0.65354	1	10527	2	0.26018	0.29491	0.46698	1	8395	2	0.26018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dyrk1a	5	0.47643	0.68037	1	11673	2	-0.059874	0.048174	0.12997	0.926008	2542	2	-0.059874	5	0.18654	0.36237	1	5465	2	-0.067802	0.41337	0.56897	1	10054	2	-0.067802	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Casp7	5	0.47663	0.68048	1	11674	2	0.025848	0.51533	0.65818	1	11625	1	0.025848	5	0.71732	0.80304	1	13525	1	0.25408	0.11598	0.24774	0.959276	4717	3	0.25408	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Krt9	5	0.47675	0.68055	1	11675	2	-0.16648	0.13126	0.26846	0.984185	4952	1	-0.16648	5	0.63012	0.76279	1	12669	1	-0.099626	0.31691	0.48563	1	8686	2	-0.099626	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rpl3	2	0.47696	0.51023	1	11676	1	-0.89882	0.74583	0.74558	1	13651	0	-0.89882	2	0.048886	0.087187	0.78849	2555	2	-1.9679	0.95111	0.9511	1	16692	0	-1.9679	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pou2f2	5	0.47696	0.68069	1	11677	2	-0.055292	0.059277	0.14946	0.941646	2880	2	-0.055292	5	0.64398	0.77425	1	12915	2	0.28476	0.17044	0.33101	0.984707	6098	3	0.28476	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wscd1	5	0.47702	0.68072	1	11678	2	0.2353	0.11486	0.24232	0.969373	4545	3	0.2353	5	0.88431	0.88912	1	15607	1	0.22208	0.29454	0.46666	1	8387	2	0.22208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fgf14	5	0.47703	0.68073	1	11679	1	0.074401	0.14391	0.28859	0.988418	5275	1	0.074401	5	0.53812	0.68911	1	11248	1	0.30997	0.13939	0.28402	0.969939	5328	3	0.30997	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ap2a1	5	0.47709	0.68077	1	11680	2	-0.10132	0.86667	0.86701	1	15444	0	-0.10132	5	0.76804	0.82342	1	14025	1	0.13025	0.45291	0.60368	1	10612	2	0.13025	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
0610012H03Rik	5	0.4771	0.68077	1	11681	1	0.059891	0.2974	0.45644	1	8123	1	0.059891	5	0.8332	0.85566	1	14777	1	0.41403	0.030404	0.091188	0.889515	1856	4	0.41403	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r120	1	0.47714	0.47723	1	11682	0	-0.4455	0.52286	0.52279	1	11678	0	-0.4455	1	0.39566	0.39588	1	9092	0	-0.51488	0.60434	0.60403	1	12406	0	-0.51488	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmprss2	5	0.4774	0.68095	1	11683	1	-0.20499	0.25649	0.41956	1	7497	2	-0.20499	5	0.58227	0.72404	1	11914	2	-0.18528	0.69143	0.75242	1	13099	1	-0.18528	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sall1	5	0.47746	0.68099	1	11684	2	0.20501	0.14649	0.29263	0.988418	5353	1	0.20501	5	0.19748	0.37713	1	5693	3	-0.59338	0.1329	0.27396	0.969886	5147	1	-0.59338	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm11127	2	0.4776	0.51072	1	11685	1	-0.16772	0.59033	0.59036	1	12199	0	-0.16772	2	0.68697	0.68674	1	13289	0	-0.11401	0.71856	0.71823	1	13342	0	-0.11401	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tlk2	5	0.4779	0.68127	1	11686	1	0.026984	0.47486	0.6199	1	10967	1	0.026984	5	0.87388	0.88143	1	15391	1	0.10835	0.48134	0.62884	1	11002	2	0.10835	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Asphd1	5	0.47794	0.68131	1	11687	2	0.34486	0.13536	0.27495	0.984605	5058	3	0.34486	5	0.56351	0.70911	1	11637	1	0.12568	0.21501	0.39562	0.993338	7186	2	0.12568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mpc2	5	0.47806	0.68137	1	11688	1	0.12929	0.11337	0.23987	0.969373	4503	1	0.12929	5	0.81302	0.84481	1	14516	1	-0.039286	0.057176	0.15232	0.910245	3029	1	-0.039286	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gclm	5	0.47843	0.68159	1	11689	1	0.58071	0.0096931	0.033494	0.834545	730	4	0.58071	5	0.47554	0.64102	1	10282	1	0.99343	0.0022696	0.0098765	0.694449	256	4	0.99343	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nme8	5	0.4785	0.68163	1	11690	1	0.20892	0.49846	0.64226	1	11344	2	0.20892	5	0.28249	0.48795	1	7453	3	-0.55314	0.66107	0.73828	1	12850	1	-0.55314	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Stk10	5	0.4787	0.68174	1	11691	2	-0.18036	0.87923	0.87974	1	15665	0	-0.18036	5	0.5113	0.66837	1	10821	2	0.20554	0.53068	0.67344	1	11708	2	0.20554	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r31	3	0.47873	0.60995	1	11692	1	0.062106	0.66488	0.66543	1	12819	1	0.062106	3	0.19318	0.30949	1	5601	1	-0.1296	0.63192	0.63914	1	12619	1	-0.1296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rnf126	5	0.47873	0.68176	1	11693	2	-0.013305	0.21082	0.37887	1	6797	2	-0.013305	5	0.42453	0.60296	1	9494	1	0.41106	0.11057	0.23918	0.957818	4550	3	0.41106	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ttll10	5	0.4788	0.6818	1	11694	1	0.15192	0.26134	0.42389	1	7579	2	0.15192	5	0.51029	0.66757	1	10806	1	0.56064	0.053284	0.14562	0.905698	2908	3	0.56064	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Bves	5	0.47883	0.68182	1	11695	1	0.025119	0.73648	0.76368	1	13548	1	0.025119	5	0.10718	0.2508	1	3854	2	-0.095921	0.61947	0.72056	1	12528	1	-0.095921	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfyve16	5	0.47898	0.68192	1	11696	2	0.79131	0.04064	0.11656	0.913245	2307	3	0.79131	5	0.47362	0.63959	1	10251	2	0.18154	0.041582	0.1198	0.891735	2423	2	0.18154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tifa	4	0.47903	0.63888	1	11697	2	-0.4823	0.51178	0.59085	1	11558	1	-0.4823	4	0.20418	0.36651	1	5856	2	-0.30555	0.2606	0.39799	0.993338	7898	2	-0.30555	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Parp11	5	0.47906	0.68196	1	11698	1	0.1219	0.005513	0.021101	0.81591	465	2	0.1219	5	0.8046	0.84045	1	14420	1	0.092339	0.05739	0.15266	0.910245	3039	2	0.092339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Iars2	5	0.47914	0.68201	1	11699	2	-0.088655	0.90089	0.90128	1	16077	0	-0.088655	5	0.070925	0.18921	1	3129	3	-0.72042	0.73048	0.77221	1	13443	1	-0.72042	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rab24	5	0.47923	0.68206	1	11700	2	0.027491	0.65292	0.71759	1	12706	1	0.027491	5	0.25832	0.45696	1	6935	3	-0.38248	0.27793	0.4526	1	8151	2	-0.38248	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm12185	5	0.47926	0.68207	1	11701	2	0.27954	0.50498	0.64857	1	11453	2	0.27954	5	0.071829	0.19122	1	3154	2	0.65863	0.11214	0.24166	0.957818	4601	3	0.65863	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dusp10	5	0.4793	0.6821	1	11702	2	-0.018529	0.87644	0.87691	1	15623	0	-0.018529	5	0.49279	0.65417	1	10534	2	0.21037	0.32584	0.49318	1	8825	2	0.21037	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccnf	4	0.47931	0.6391	1	11703	1	0.15506	0.11697	0.23362	0.966049	4603	2	0.15506	4	0.89827	0.89827	1	15877	0	0.41553	0.17651	0.30915	0.981067	6242	2	0.41553	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccr1l1	5	0.47935	0.68213	1	11704	2	0.37741	0.33785	0.49301	1	8736	2	0.37741	5	0.30689	0.51771	1	7934	2	-0.26517	0.50826	0.65306	1	11394	1	-0.26517	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acadl	5	0.47936	0.68213	1	11705	1	0.3635	0.073204	0.1732	0.949496	3312	3	0.3635	5	0.39079	0.57812	1	9016	2	-0.11359	0.21624	0.39733	0.993338	7221	2	-0.11359	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Flrt2	5	0.47958	0.68227	1	11706	2	0.18902	0.070428	0.16852	0.946567	3237	2	0.18902	5	0.94153	0.94178	1	16868	0	-0.13035	0.092538	0.2104	0.945501	4055	2	-0.13035	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2010015L04Rik	5	0.47967	0.68233	1	11707	2	0.87178	0.010408	0.035589	0.841269	768	3	0.87178	5	0.30898	0.51915	1	7954	1	0.78768	0.021974	0.068906	0.87427	1434	3	0.78768	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ubr7	5	0.47974	0.68237	1	11708	2	-0.17004	0.22574	0.39207	1	7022	2	-0.17004	5	0.57765	0.72031	1	11847	2	-0.23712	0.27453	0.44981	1	8103	2	-0.23712	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r218	2	0.47976	0.51234	1	11709	1	-0.1109	0.36192	0.37625	1	9111	1	-0.1109	2	0.62915	0.62898	1	12650	1	0.17595	0.28426	0.31938	0.984707	8245	1	0.17595	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ubxn10	5	0.47996	0.6825	1	11710	1	0.296	0.034642	0.10197	0.912185	1995	4	0.296	5	0.24308	0.43733	1	6637	1	0.12665	0.34133	0.50649	1	9036	2	0.12665	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Arhgap4	5	0.47997	0.6825	1	11711	2	-0.30005	0.92079	0.92114	1	16457	0	-0.30005	5	0.13267	0.28749	1	4392	3	-0.69016	0.87515	0.87564	1	15254	1	-0.69016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Prkg1	5	0.48004	0.68255	1	11712	2	-0.21399	0.51498	0.65801	1	11621	1	-0.21399	5	0.41961	0.59932	1	9423	2	-0.031044	0.14974	0.29986	0.975639	5605	2	-0.031044	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gnl1	4	0.48004	0.63973	1	11713	2	-0.33651	0.81905	0.81909	1	14630	0	-0.33651	4	0.27261	0.43105	1	7240	1	-0.17648	0.76961	0.7726	1	13814	1	-0.17648	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Il18rap	5	0.48006	0.68256	1	11714	2	0.41261	0.144	0.28872	0.988418	5279	3	0.41261	5	0.82446	0.8508	1	14669	1	-0.14733	0.10846	0.23586	0.957818	4493	2	-0.14733	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mrpl2	5	0.48015	0.68262	1	11715	2	-0.13126	0.39189	0.54255	1	9618	2	-0.13126	5	0.076222	0.20106	1	3257	3	-1.177	0.63822	0.72841	1	12665	1	-1.177	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
March5	5	0.48023	0.68266	1	11716	1	-0.11183	0.46823	0.61368	1	10873	2	-0.11183	5	0.25771	0.45613	1	6921	3	-0.37974	0.65506	0.7356	1	12803	1	-0.37974	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Umps	5	0.48029	0.6827	1	11717	2	-0.20229	0.60201	0.69378	1	12285	1	-0.20229	5	0.44236	0.6162	1	9749	2	-0.21878	0.87591	0.87639	1	15275	1	-0.21878	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ttc23l	5	0.48036	0.68273	1	11718	2	0.097878	0.41027	0.55975	1	9920	2	0.097878	5	0.7194	0.80383	1	13554	1	0.2495	0.20441	0.3806	0.992447	6939	3	0.2495	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tnfaip3	4	0.48043	0.64003	1	11719	2	-0.24945	0.21039	0.33711	0.999096	6788	1	-0.24945	4	0.8783	0.87843	1	15485	0	0.0037875	0.43331	0.57273	1	10337	1	0.0037875	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sstr1	4	0.48049	0.64007	1	11720	2	-0.33248	0.88577	0.88585	1	15787	0	-0.33248	4	0.43285	0.58286	1	9622	2	-0.28717	0.78727	0.78835	1	14012	1	-0.28717	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Obsl1	5	0.48079	0.68298	1	11721	1	0.087734	0.36587	0.51853	1	9175	2	0.087734	5	0.61397	0.74976	1	12403	1	0.17878	0.24187	0.42228	0.999733	7638	2	0.17878	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cops3	5	0.48086	0.68302	1	11722	2	-0.12846	0.42065	0.56925	1	10086	2	-0.12846	5	0.056833	0.15742	1	2757	3	-1.0088	0.75794	0.78764	1	13708	1	-1.0088	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Sema4c	5	0.48089	0.68304	1	11723	2	-0.19877	0.56659	0.67855	1	11994	1	-0.19877	5	0.22152	0.40887	1	6189	3	-0.45622	0.44277	0.5947	1	10475	2	-0.45622	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp316	5	0.48089	0.68304	1	11724	2	-0.16702	0.41811	0.56693	1	10041	2	-0.16702	5	0.59601	0.73514	1	12117	2	0.099792	0.52583	0.66903	1	11641	2	0.099792	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BC030867	5	0.481	0.68311	1	11725	2	0.5754	0.039684	0.11483	0.912968	2264	3	0.5754	5	0.63184	0.7642	1	12706	1	0.27761	0.1475	0.29644	0.973775	5550	3	0.27761	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
BC028528	4	0.4811	0.64055	1	11726	1	0.027742	0.19381	0.31876	0.995612	6533	2	0.027742	4	0.146	0.29453	1	4656	2	-0.45339	0.36456	0.50743	1	9377	2	-0.45339	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp655	8	0.48111	0.74533	1	11727	2	0.33228	0.28101	0.50915	1	7883	3	0.33228	8	0.42475	0.67922	1	9496	2	0.056508	0.54098	0.74695	1	11886	3	0.056508	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Srsf3	2	0.48121	0.51343	1	11728	1	0.51822	0.23049	0.26981	0.984605	7120	1	0.51822	2	0.098525	0.16758	1	3698	2	-0.88585	0.90148	0.90135	1	15753	0	-0.88585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
R3hdml	5	0.48122	0.68324	1	11729	1	0.03308	0.2268	0.39299	1	7045	2	0.03308	5	0.56354	0.70913	1	11639	2	-0.042779	0.086259	0.20022	0.942632	3881	2	-0.042779	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Adh1	5	0.48132	0.68328	1	11730	1	0.59421	0.054192	0.14061	0.938116	2726	3	0.59421	5	0.57999	0.72224	1	11879	1	0.35731	0.074025	0.18012	0.928428	3541	3	0.35731	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Anp32a	5	0.48133	0.68328	1	11731	2	-0.17562	0.033561	0.099208	0.912185	1942	1	-0.17562	5	0.47748	0.64249	1	10309	1	0.013258	0.036121	0.10602	0.891735	2137	1	0.013258	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmprss11a	5	0.48136	0.6833	1	11732	2	0.00039608	0.23026	0.39606	1	7119	2	0.00039608	5	0.59157	0.73155	1	12042	1	-0.096211	0.37393	0.5346	1	9514	2	-0.096211	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fbxl4	5	0.48151	0.68339	1	11733	2	-0.19781	0.44277	0.58986	1	10443	1	-0.19781	5	0.55117	0.69935	1	11434	2	0.11658	0.85455	0.85622	1	14923	1	0.11658	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mios	5	0.48167	0.68351	1	11734	2	-0.19186	0.26949	0.43125	1	7710	2	-0.19186	5	0.60203	0.74002	1	12197	2	-0.095533	0.30905	0.47886	1	8576	2	-0.095533	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ict1	5	0.48169	0.68352	1	11735	2	0.45977	0.10793	0.23105	0.965932	4344	3	0.45977	5	0.19386	0.37224	1	5621	2	-0.025634	0.18181	0.34769	0.987371	6375	2	-0.025634	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm436	5	0.48172	0.68354	1	11736	2	0.027903	0.063264	0.1564	0.943093	3010	2	0.027903	5	0.17231	0.34299	1	5191	3	-0.70365	0.22386	0.40715	0.996141	7380	2	-0.70365	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Macf1	5	0.48172	0.68354	1	11737	2	0.014771	0.43492	0.58257	1	10317	2	0.014771	5	0.68928	0.79291	1	13311	1	0.4141	0.11613	0.24798	0.959276	4723	3	0.4141	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn2r3	3	0.48184	0.61135	1	11738	1	2.0201	0.0011212	0.0032304	0.62734	136	2	2.0201	3	0.27626	0.40912	1	7323	1	1.4204	0.0017147	0.0048906	0.635384	205	2	1.4204	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Alpk3	4	0.48195	0.64126	1	11739	2	-0.27631	0.30275	0.43829	1	8208	1	-0.27631	4	0.91261	0.91267	1	16204	0	0.18668	0.23926	0.37541	0.992307	7595	2	0.18668	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lipt1	5	0.48199	0.6837	1	11740	2	0.46677	0.055369	0.14274	0.941646	2756	3	0.46677	5	0.17071	0.34084	1	5161	2	-0.23806	0.1268	0.26452	0.965924	4997	2	-0.23806	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Otx1	5	0.48228	0.6839	1	11741	1	0.25563	0.041938	0.11891	0.91561	2349	3	0.25563	5	0.52905	0.68207	1	11086	2	-0.10555	0.29183	0.4643	1	8345	2	-0.10555	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Msh5	5	0.48234	0.68393	1	11742	2	0.1164	0.43274	0.58057	1	10281	2	0.1164	5	0.58431	0.72567	1	11944	2	-0.044029	0.8589	0.86002	1	14996	1	-0.044029	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx7	5	0.48238	0.68395	1	11743	2	-0.31432	0.17173	0.3316	0.998045	5988	1	-0.31432	5	0.86122	0.87266	1	15185	1	0.046008	0.10405	0.22885	0.957263	4367	1	0.046008	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Naprt1	5	0.48248	0.68401	1	11744	2	0.1772	0.49889	0.64267	1	11356	2	0.1772	5	0.34944	0.54814	1	8474	2	0.30657	0.17895	0.34346	0.987215	6300	3	0.30657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp956	4	0.48263	0.64182	1	11745	1	-0.18956	0.85005	0.85002	1	15157	0	-0.18956	4	0.67954	0.73434	1	13228	1	0.31645	0.12959	0.25912	0.963386	5060	2	0.31645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ppp6r1	5	0.48266	0.68411	1	11746	2	-0.10747	0.48542	0.62995	1	11135	1	-0.10747	5	0.68514	0.79147	1	13277	1	-0.028105	0.32001	0.48822	1	8736	2	-0.028105	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Fkbp1b	5	0.48268	0.68412	1	11747	2	0.74209	0.025547	0.077931	0.88402	1583	3	0.74209	5	0.25431	0.45171	1	6870	2	0.55812	0.073007	0.17847	0.927966	3508	3	0.55812	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tmub1	5	0.4827	0.68414	1	11748	2	-0.10746	0.14718	0.29368	0.988673	5373	1	-0.10746	5	0.18424	0.35919	1	5422	3	-0.38388	0.1312	0.27131	0.968711	5108	1	-0.38388	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Yae1d1	5	0.48277	0.68418	1	11749	2	-0.38876	0.71488	0.75081	1	13323	1	-0.38876	5	0.035292	0.1057	0.870135	2192	4	-0.74793	0.98717	0.9872	1	17492	0	-0.74793	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Usp12	4	0.48285	0.642	1	11750	1	0.020484	0.53447	0.60313	1	11756	1	0.020484	4	0.52247	0.66356	1	10987	1	-0.062603	0.8135	0.81352	1	14324	0	-0.062603	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Crtc3	5	0.48291	0.68426	1	11751	2	0.58968	0.093892	0.20795	0.959607	3938	3	0.58968	5	0.26935	0.47117	1	7170	2	0.61377	0.046334	0.13152	0.89363	2652	3	0.61377	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pik3c2a	5	0.48291	0.68426	1	11752	2	-0.19053	0.88792	0.88839	1	15823	0	-0.19053	5	0.85117	0.86624	1	15038	1	-0.089914	0.43683	0.58948	1	10394	2	-0.089914	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Galnt1	5	0.48293	0.68428	1	11753	2	0.020342	0.69187	0.73783	1	13074	1	0.020342	5	0.58504	0.72625	1	11959	2	-0.20798	0.33839	0.50397	1	8988	2	-0.20798	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Scara5	5	0.48314	0.68439	1	11754	2	-0.051861	0.51382	0.65693	1	11602	1	-0.051861	5	0.91652	0.91683	1	16289	1	0.21478	0.34265	0.5076	1	9052	1	0.21478	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cxcl12	5	0.48321	0.68443	1	11755	1	0.1728	0.27191	0.43342	1	7742	2	0.1728	5	0.14252	0.30163	1	4588	2	0.078167	0.27443	0.44973	1	8102	2	0.078167	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm10100	1	0.48324	0.48333	1	11756	0	-0.17948	0.51676	0.51671	1	11634	0	-0.17948	1	0.50745	0.50739	1	10751	0	-0.057607	0.49255	0.49261	1	11156	0	-0.057607	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Efhc1	5	0.48328	0.68447	1	11757	1	0.19978	0.46779	0.61327	1	10868	2	0.19978	5	0.69135	0.79365	1	13332	1	0.41074	0.041401	0.11935	0.891735	2412	4	0.41074	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ndufa9	5	0.48328	0.68447	1	11758	2	0.092588	0.10816	0.23143	0.965932	4353	2	0.092588	5	0.43189	0.60845	1	9596	2	-0.32327	0.5373	0.67951	1	11831	1	-0.32327	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Lta4h	5	0.48355	0.68463	1	11759	2	-0.22182	0.45472	0.60114	1	10631	1	-0.22182	5	0.87587	0.88287	1	15436	1	0.15595	0.086867	0.20123	0.943595	3894	1	0.15595	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Taf13	5	0.48367	0.6847	1	11760	2	-0.19078	0.46525	0.6109	1	10821	2	-0.19078	5	0.0096985	0.038237	0.486848	1408	4	-1.3442	0.7664	0.7927	1	13782	1	-1.3442	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cdkn2aip	5	0.48383	0.6848	1	11761	2	0.30157	0.13738	0.2782	0.985031	5114	3	0.30157	5	0.38186	0.57163	1	8902	1	0.1617	0.31542	0.48435	1	8665	2	0.1617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cldn8	5	0.48384	0.6848	1	11762	1	-0.10726	0.37374	0.52586	1	9308	2	-0.10726	5	0.86935	0.87819	1	15307	1	0.31369	0.072438	0.17751	0.927357	3491	3	0.31369	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Dcx	5	0.48401	0.6849	1	11763	1	0.38317	0.14183	0.28533	0.988418	5219	3	0.38317	5	0.66081	0.78334	1	13088	1	0.18892	0.13445	0.27634	0.969886	5188	2	0.18892	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Coa6	4	0.48402	0.64297	1	11764	2	-0.16884	0.48433	0.57655	1	11120	1	-0.16884	4	0.49908	0.64648	1	10613	1	0.21609	0.22395	0.35936	0.98809	7381	2	0.21609	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smim8	5	0.48404	0.68492	1	11765	1	0.13508	0.85761	0.85787	1	15283	0	0.13508	5	0.08232	0.21405	1	3427	1	-0.042061	0.34261	0.50756	1	9051	2	-0.042061	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp12	5	0.48434	0.68508	1	11766	2	-0.21783	0.17888	0.34233	1	6155	2	-0.21783	5	0.94925	0.9495	1	17042	0	0.047494	0.10366	0.22824	0.957089	4356	2	0.047494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccer1	5	0.4844	0.68512	1	11767	2	-0.026181	0.423	0.57149	1	10123	2	-0.026181	5	0.31224	0.52155	1	7985	2	0.43996	0.11962	0.25335	0.96079	4816	3	0.43996	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nsg2	5	0.48443	0.68513	1	11768	1	0.14972	0.21697	0.3842	1	6886	2	0.14972	5	0.84179	0.86058	1	14895	1	0.60661	0.063176	0.16234	0.915481	3228	3	0.60661	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
